Time,Open,High,Low,Close,Volume
2001-08-17,0.9113,0.9179,0.9102,0.9179,4628
2001-08-19,0.9174,0.9174,0.916,0.9161,408
2001-08-20,0.9161,0.9199,0.9108,0.9125,5360
2001-08-21,0.9126,0.9181,0.908,0.9176,5640
2001-08-22,0.9176,0.9238,0.9122,0.9132,5408
2001-08-23,0.9132,0.9165,0.9097,0.9143,5436
2001-08-24,0.9143,0.9165,0.9074,0.913,4516
2001-08-26,0.9132,0.914,0.9118,0.9121,416
2001-08-27,0.9121,0.9121,0.9084,0.9111,4840
2001-08-28,0.9111,0.9132,0.9027,0.9116,5444
2001-08-29,0.9116,0.9146,0.9058,0.9074,5588
2001-08-30,0.9074,0.9182,0.9063,0.9159,5608
2001-08-31,0.9159,0.9195,0.9066,0.911,4620
2001-09-02,0.9092,0.9094,0.9084,0.9085,328
2001-09-03,0.9084,0.9099,0.9056,0.906,4472
2001-09-04,0.906,0.9066,0.8848,0.8875,5584
2001-09-05,0.8875,0.8909,0.8845,0.8863,5548
2001-09-06,0.8863,0.8967,0.8824,0.8945,5400
2001-09-07,0.8945,0.9067,0.893,0.906,4528
2001-09-09,0.9065,0.9067,0.9059,0.9067,256
2001-09-10,0.9067,0.9075,0.8971,0.8981,5596
2001-09-11,0.8981,0.9167,0.8953,0.9086,5560
2001-09-12,0.9086,0.9148,0.9009,0.9065,5420
2001-09-13,0.9065,0.9122,0.9048,0.9115,5476
2001-09-14,0.9114,0.9245,0.9085,0.9203,4688
2001-09-16,0.9233,0.9242,0.923,0.9241,340
2001-09-17,0.9241,0.9329,0.9171,0.9235,5372
2001-09-18,0.9235,0.9281,0.9187,0.9265,5552
2001-09-19,0.9265,0.9323,0.9227,0.9271,5704
2001-09-20,0.9271,0.9292,0.9226,0.9261,5652
2001-09-21,0.9262,0.9266,0.9092,0.9133,4676
2001-09-23,0.913,0.9141,0.913,0.9135,256
2001-09-24,0.9135,0.9197,0.9103,0.9156,5208
2001-09-25,0.9156,0.9246,0.9146,0.923,5560
2001-09-26,0.923,0.9241,0.9194,0.922,5632
2001-09-27,0.922,0.9227,0.9158,0.9169,5572
2001-09-28,0.9169,0.9174,0.908,0.9103,4544
2001-09-30,0.9102,0.9107,0.9097,0.9105,292
2001-10-01,0.9105,0.9175,0.9061,0.9162,4844
2001-10-02,0.9162,0.9194,0.9134,0.9174,5596
2001-10-03,0.9173,0.923,0.9124,0.9141,5660
2001-10-04,0.9141,0.9183,0.911,0.9178,5596
2001-10-05,0.9178,0.9204,0.9154,0.918,4676
2001-10-07,0.9189,0.9191,0.9182,0.919,292
2001-10-08,0.919,0.9239,0.9165,0.9204,5568
2001-10-09,0.9204,0.9223,0.9123,0.9129,5580
2001-10-10,0.9129,0.9155,0.9099,0.9107,5524
2001-10-11,0.9107,0.9121,0.8988,0.902,5648
2001-10-12,0.902,0.9115,0.9011,0.9095,4680
